path,emotion
archive (3)/Test/Anger/image0012673.jpg,Złość
archive (3)/Test/happy/ffhq_288.png,Szczęście
archive (3)/Train/happy/ffhq_4617.png,Szczęście
archive (3)/Train/sad/image0020626.jpg,Smutek
archive (3)/Test/happy/ffhq_1183.png,Szczęście
archive (3)/Train/anger/image0025749.jpg,Złość
archive (3)/Train/surprise/image0032675.jpg,Zaskoczenie
archive (3)/Test/sad/image0018940.jpg,Smutek
archive (3)/Test/sad/image0011992.jpg,Smutek
archive (3)/Train/surprise/image0032727.jpg,Zaskoczenie
archive (3)/Train/fear/image0038193.jpg,Strach
archive (3)/Test/happy/ffhq_1712.png,Szczęście
archive (3)/Test/happy/ffhq_2115.png,Szczęście
archive (3)/Train/anger/image0027247.jpg,Złość
archive (3)/Train/sad/image0011894.jpg,Smutek
archive (3)/Test/happy/ffhq_1158.png,Szczęście
archive (3)/Test/surprise/image0017081.jpg,Zaskoczenie
archive (3)/Test/Anger/image0013203.jpg,Złość
archive (3)/Train/surprise/image0027573.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_849.png,Szczęście
archive (3)/Test/surprise/image0002003.jpg,Zaskoczenie
archive (3)/Test/surprise/image0013169.jpg,Zaskoczenie
archive (3)/Train/sad/image0027924.jpg,Smutek
archive (3)/Test/Anger/image0003964.jpg,Złość
archive (3)/Train/sad/image0010419.jpg,Smutek
archive (3)/Test/happy/ffhq_1531.png,Szczęście
archive (3)/Train/anger/image0025019.jpg,Złość
archive (3)/Test/sad/image0016355.jpg,Smutek
archive (3)/Train/happy/ffhq_4151.png,Szczęście
archive (3)/Test/sad/image0019555.jpg,Smutek
archive (3)/Train/happy/ffhq_3538.png,Szczęście
archive (3)/Train/sad/image0016649.jpg,Smutek
archive (3)/Train/anger/image0030382.jpg,Złość
archive (3)/Train/surprise/image0031404.jpg,Zaskoczenie
archive (3)/Train/anger/image0029860.jpg,Złość
archive (3)/Train/sad/image0029454.jpg,Smutek
archive (3)/Test/sad/image0016454.jpg,Smutek
archive (3)/Train/surprise/image0033260.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_535.png,Zaskoczenie
archive (3)/Test/surprise/image0023627.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1130.png,Szczęście
archive (3)/Test/surprise/image0012493.jpg,Zaskoczenie
archive (3)/Test/fear/image0014635.jpg,Strach
archive (3)/Train/anger/image0026748.jpg,Złość
archive (3)/Train/sad/image0011856.jpg,Smutek
archive (3)/Train/happy/ffhq_3937.png,Szczęście
archive (3)/Train/fear/image0039885.jpg,Strach
archive (3)/Train/happy/ffhq_3493.png,Szczęście
archive (3)/Train/anger/image0028627.jpg,Złość
archive (3)/Train/sad/image0030489.jpg,Smutek
archive (3)/Train/anger/image0030690.jpg,Złość
archive (3)/Test/sad/image0012192.jpg,Smutek
archive (3)/Train/surprise/image0026730.jpg,Zaskoczenie
archive (3)/Test/Anger/image0021458.jpg,Złość
archive (3)/Train/surprise/image0034442.jpg,Zaskoczenie
archive (3)/Train/anger/image0025262.jpg,Złość
archive (3)/Test/surprise/image0023130.jpg,Zaskoczenie
archive (3)/Test/fear/image0033044.jpg,Strach
archive (3)/Test/happy/ffhq_418.png,Szczęście
archive (3)/Train/surprise/image0027424.jpg,Zaskoczenie
archive (3)/Test/Anger/image0001765.jpg,Złość
archive (3)/Train/happy/ffhq_3421.png,Szczęście
archive (3)/Train/anger/image0029577.jpg,Złość
archive (3)/Train/fear/image0039546.jpg,Strach
archive (3)/Test/happy/ffhq_573.png,Szczęście
archive (3)/Train/anger/image0025840.jpg,Złość
archive (3)/Train/surprise/image0032275.jpg,Zaskoczenie
archive (3)/Train/fear/image0039632.jpg,Strach
archive (3)/Test/happy/ffhq_1368.png,Szczęście
archive (3)/Test/Anger/image0017610.jpg,Złość
archive (3)/Test/happy/ffhq_2203.png,Szczęście
archive (3)/Test/surprise/ffhq_256.png,Zaskoczenie
archive (3)/Test/surprise/image0021487.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3083.png,Szczęście
archive (3)/Train/anger/image0027855.jpg,Złość
archive (3)/Train/fear/image0036397.jpg,Strach
archive (3)/Train/happy/ffhq_2866.png,Szczęście
archive (3)/Test/Anger/image0015587.jpg,Złość
archive (3)/Test/sad/image0016599.jpg,Smutek
archive (3)/Test/sad/image0012343.jpg,Smutek
archive (3)/Train/surprise/image0028542.jpg,Zaskoczenie
archive (3)/Train/surprise/image0032223.jpg,Zaskoczenie
archive (3)/Train/sad/image0001382.jpg,Smutek
archive (3)/Train/surprise/image0031048.jpg,Zaskoczenie
archive (3)/Test/fear/image0014907.jpg,Strach
archive (3)/Test/Anger/image0008564.jpg,Złość
archive (3)/Train/surprise/image0033623.jpg,Zaskoczenie
archive (3)/Test/fear/image0031328.jpg,Strach
archive (3)/Train/fear/image0038383.jpg,Strach
archive (3)/Train/sad/image0021698.jpg,Smutek
archive (3)/Train/happy/ffhq_3910.png,Szczęście
archive (3)/Test/Anger/image0018338.jpg,Złość
archive (3)/Test/happy/ffhq_2431.png,Szczęście
archive (3)/Train/surprise/image0032462.jpg,Zaskoczenie
archive (3)/Test/fear/image0034728.jpg,Strach
archive (3)/Train/fear/image0037060.jpg,Strach
archive (3)/Test/surprise/image0022837.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1452.png,Szczęście
archive (3)/Test/happy/ffhq_420.png,Szczęście
archive (3)/Train/sad/image0023573.jpg,Smutek
archive (3)/Train/surprise/image0032608.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4540.png,Szczęście
archive (3)/Train/sad/image0015162.jpg,Smutek
archive (3)/Train/fear/image0035992.jpg,Strach
archive (3)/Train/happy/ffhq_3754.png,Szczęście
archive (3)/Train/happy/ffhq_3379.png,Szczęście
archive (3)/Train/happy/ffhq_4191.png,Szczęście
archive (3)/Train/sad/image0018442.jpg,Smutek
archive (3)/Test/surprise/ffhq_347.png,Zaskoczenie
archive (3)/Train/surprise/image0034430.jpg,Zaskoczenie
archive (3)/Test/sad/image0020505.jpg,Smutek
archive (3)/Train/anger/image0029099.jpg,Złość
archive (3)/Train/sad/image0011162.jpg,Smutek
archive (3)/Test/sad/image0000971.jpg,Smutek
archive (3)/Test/fear/image0031647.jpg,Strach
archive (3)/Train/anger/image0029494.jpg,Złość
archive (3)/Test/happy/ffhq_282.png,Szczęście
archive (3)/Train/happy/image0037830.jpg,Szczęście
archive (3)/Test/fear/image0033930.jpg,Strach
archive (3)/Test/Anger/image0009245.jpg,Złość
archive (3)/Train/sad/image0018686.jpg,Smutek
archive (3)/Test/sad/image0014145.jpg,Smutek
archive (3)/Train/happy/ffhq_3111.png,Szczęście
archive (3)/Train/anger/image0024269.jpg,Złość
archive (3)/Test/Anger/image0019503.jpg,Złość
archive (3)/Test/surprise/ffhq_372.png,Zaskoczenie
archive (3)/Train/sad/image0028493.jpg,Smutek
archive (3)/Test/happy/ffhq_1515.png,Szczęście
archive (3)/Test/sad/image0001971.jpg,Smutek
archive (3)/Test/happy/ffhq_115.png,Szczęście
archive (3)/Test/Anger/image0006526.jpg,Złość
archive (3)/Test/Anger/image0020101.jpg,Złość
archive (3)/Train/anger/image0030693.jpg,Złość
archive (3)/Train/fear/image0036128.jpg,Strach
archive (3)/Test/surprise/ffhq_220.png,Zaskoczenie
archive (3)/Test/fear/image0019672.jpg,Strach
archive (3)/Test/Anger/image0018443.jpg,Złość
archive (3)/Test/happy/ffhq_1557.png,Szczęście
archive (3)/Train/fear/image0038348.jpg,Strach
archive (3)/Train/anger/image0028401.jpg,Złość
archive (3)/Train/anger/image0026883.jpg,Złość
archive (3)/Test/Anger/image0017600.jpg,Złość
archive (3)/Train/fear/image0036383.jpg,Strach
archive (3)/Test/happy/ffhq_2434.png,Szczęście
archive (3)/Train/happy/ffhq_3549.png,Szczęście
archive (3)/Train/sad/image0025477.jpg,Smutek
archive (3)/Test/surprise/ffhq_465.png,Zaskoczenie
archive (3)/Train/happy/ffhq_3018.png,Szczęście
archive (3)/Test/fear/image0027753.jpg,Strach
archive (3)/Test/happy/ffhq_706.png,Szczęście
archive (3)/Train/happy/ffhq_3697.png,Szczęście
archive (3)/Train/sad/image0016175.jpg,Smutek
archive (3)/Test/happy/ffhq_233.png,Szczęście
archive (3)/Test/fear/image0032216.jpg,Strach
archive (3)/Test/happy/ffhq_112.png,Szczęście
archive (3)/Train/surprise/image0028163.jpg,Zaskoczenie
archive (3)/Test/fear/image0032817.jpg,Strach
archive (3)/Train/surprise/image0032954.jpg,Zaskoczenie
archive (3)/Train/anger/image0026461.jpg,Złość
archive (3)/Test/happy/ffhq_550.png,Szczęście
archive (3)/Train/anger/image0030375.jpg,Złość
archive (3)/Test/Anger/image0009017.jpg,Złość
archive (3)/Train/sad/image0007363.jpg,Smutek
archive (3)/Train/surprise/image0030954.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_241.png,Zaskoczenie
archive (3)/Train/anger/image0024865.jpg,Złość
archive (3)/Test/Anger/image0005303.jpg,Złość
archive (3)/Train/fear/image0037284.jpg,Strach
archive (3)/Train/anger/image0021851.jpg,Złość
archive (3)/Test/Anger/image0018102.jpg,Złość
archive (3)/Train/anger/image0028341.jpg,Złość
archive (3)/Train/anger/image0026798.jpg,Złość
archive (3)/Test/surprise/image0023404.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2353.png,Szczęście
archive (3)/Test/happy/ffhq_1510.png,Szczęście
archive (3)/Train/happy/ffhq_3756.png,Szczęście
archive (3)/Test/Anger/image0018254.jpg,Złość
archive (3)/Test/surprise/image0010368.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1658.png,Szczęście
archive (3)/Train/surprise/image0028192.jpg,Zaskoczenie
archive (3)/Train/surprise/image0034744.jpg,Zaskoczenie
archive (3)/Train/fear/image0038330.jpg,Strach
archive (3)/Test/happy/ffhq_1689.png,Szczęście
archive (3)/Test/surprise/image0007703.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033704.jpg,Zaskoczenie
archive (3)/Test/fear/image0035295.jpg,Strach
archive (3)/Train/happy/ffhq_4765.png,Szczęście
archive (3)/Train/surprise/image0034390.jpg,Zaskoczenie
archive (3)/Train/surprise/image0031060.jpg,Zaskoczenie
archive (3)/Train/sad/image0028642.jpg,Smutek
archive (3)/Train/sad/image0030345.jpg,Smutek
archive (3)/Test/Anger/image0011481.jpg,Złość
archive (3)/Test/fear/image0034609.jpg,Strach
archive (3)/Train/sad/image0028342.jpg,Smutek
archive (3)/Train/surprise/image0034920.jpg,Zaskoczenie
archive (3)/Test/sad/image0007171.jpg,Smutek
archive (3)/Train/happy/image0032912.jpg,Szczęście
archive (3)/Test/happy/ffhq_2274.png,Szczęście
archive (3)/Train/happy/ffhq_4595.png,Szczęście
archive (3)/Train/sad/image0012361.jpg,Smutek
archive (3)/Test/fear/image0035307.jpg,Strach
archive (3)/Train/surprise/image0033186.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2676.png,Szczęście
archive (3)/Train/fear/image0036816.jpg,Strach
archive (3)/Train/fear/image0038779.jpg,Strach
archive (3)/Test/sad/image0012924.jpg,Smutek
archive (3)/Train/surprise/image0034220.jpg,Zaskoczenie
archive (3)/Train/sad/image0001930.jpg,Smutek
archive (3)/Test/fear/image0032108.jpg,Strach
archive (3)/Test/Anger/image0002048.jpg,Złość
archive (3)/Test/fear/image0032658.jpg,Strach
archive (3)/Train/fear/image0040565.jpg,Strach
archive (3)/Test/surprise/image0006398.jpg,Zaskoczenie
archive (3)/Test/surprise/image0013524.jpg,Zaskoczenie
archive (3)/Test/Anger/image0018618.jpg,Złość
archive (3)/Train/sad/image0022361.jpg,Smutek
archive (3)/Train/anger/image0029276.jpg,Złość
archive (3)/Test/happy/ffhq_1901.png,Szczęście
archive (3)/Train/happy/ffhq_2979.png,Szczęście
archive (3)/Test/sad/image0009757.jpg,Smutek
archive (3)/Train/anger/image0028285.jpg,Złość
archive (3)/Test/happy/ffhq_104.png,Szczęście
archive (3)/Train/happy/ffhq_3255.png,Szczęście
archive (3)/Train/happy/ffhq_3446.png,Szczęście
archive (3)/Test/fear/image0026415.jpg,Strach
archive (3)/Test/happy/ffhq_962.png,Szczęście
archive (3)/Train/happy/ffhq_3438.png,Szczęście
archive (3)/Train/sad/image0009974.jpg,Smutek
archive (3)/Test/fear/image0032420.jpg,Strach
archive (3)/Train/anger/image0022294.jpg,Złość
archive (3)/Train/surprise/image0034444.jpg,Zaskoczenie
archive (3)/Train/anger/image0026600.jpg,Złość
archive (3)/Train/sad/image0019722.jpg,Smutek
archive (3)/Test/Anger/image0004164.jpg,Złość
archive (3)/Train/sad/image0029072.jpg,Smutek
archive (3)/Train/sad/image0017613.jpg,Smutek
archive (3)/Test/fear/image0021434.jpg,Strach
archive (3)/Train/happy/ffhq_4627.png,Szczęście
archive (3)/Train/sad/image0018166.jpg,Smutek
archive (3)/Test/surprise/image0018231.jpg,Zaskoczenie
archive (3)/Train/fear/image0036743.jpg,Strach
archive (3)/Train/happy/image0032132.jpg,Szczęście
archive (3)/Train/anger/image0025168.jpg,Złość
archive (3)/Test/happy/ffhq_1572.png,Szczęście
archive (3)/Train/happy/ffhq_4084.png,Szczęście
archive (3)/Test/happy/ffhq_1429.png,Szczęście
archive (3)/Test/sad/image0009255.jpg,Smutek
archive (3)/Test/fear/image0001651.jpg,Strach
archive (3)/Test/sad/image0018818.jpg,Smutek
archive (3)/Test/Anger/image0009140.jpg,Złość
archive (3)/Train/happy/ffhq_4930.png,Szczęście
archive (3)/Train/anger/image0024162.jpg,Złość
archive (3)/Test/happy/ffhq_1050.png,Szczęście
archive (3)/Train/surprise/image0028639.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4250.png,Szczęście
archive (3)/Train/sad/image0030251.jpg,Smutek
archive (3)/Train/sad/image0029822.jpg,Smutek
archive (3)/Train/sad/image0021785.jpg,Smutek
archive (3)/Train/happy/ffhq_4189.png,Szczęście
archive (3)/Test/sad/image0019702.jpg,Smutek
archive (3)/Train/sad/image0014046.jpg,Smutek
archive (3)/Test/Anger/image0018327.jpg,Złość
archive (3)/Train/happy/ffhq_3776.png,Szczęście
archive (3)/Test/happy/ffhq_2185.png,Szczęście
archive (3)/Train/fear/image0038161.jpg,Strach
archive (3)/Train/happy/ffhq_3063.png,Szczęście
archive (3)/Test/sad/image0018465.jpg,Smutek
archive (3)/Test/surprise/image0009592.jpg,Zaskoczenie
archive (3)/Train/surprise/image0034704.jpg,Zaskoczenie
archive (3)/Train/surprise/image0034503.jpg,Zaskoczenie
archive (3)/Test/Anger/image0009044.jpg,Złość
archive (3)/Test/surprise/image0015993.jpg,Zaskoczenie
archive (3)/Test/Anger/image0003762.jpg,Złość
archive (3)/Test/happy/ffhq_1498.png,Szczęście
archive (3)/Test/fear/image0033510.jpg,Strach
archive (3)/Train/anger/image0029346.jpg,Złość
archive (3)/Train/happy/ffhq_4831.png,Szczęście
archive (3)/Train/surprise/image0033917.jpg,Zaskoczenie
archive (3)/Train/surprise/image0026930.jpg,Zaskoczenie
archive (3)/Train/fear/image0039842.jpg,Strach
archive (3)/Test/surprise/ffhq_584.png,Zaskoczenie
archive (3)/Test/surprise/image0022720.jpg,Zaskoczenie
archive (3)/Test/fear/image0014199.jpg,Strach
archive (3)/Train/sad/image0026565.jpg,Smutek
archive (3)/Train/anger/image0027841.jpg,Złość
archive (3)/Train/sad/image0021644.jpg,Smutek
archive (3)/Test/surprise/image0006158.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3375.png,Szczęście
archive (3)/Test/happy/ffhq_2253.png,Szczęście
archive (3)/Train/sad/image0020380.jpg,Smutek
archive (3)/Train/happy/ffhq_4565.png,Szczęście
archive (3)/Test/happy/ffhq_101.png,Szczęście
archive (3)/Train/sad/image0024694.jpg,Smutek
archive (3)/Train/happy/ffhq_3826.png,Szczęście
archive (3)/Train/fear/image0039934.jpg,Strach
archive (3)/Test/surprise/ffhq_435.png,Zaskoczenie
archive (3)/Train/surprise/image0032207.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2501.png,Szczęście
archive (3)/Test/fear/image0003155.jpg,Strach
archive (3)/Test/Anger/image0008810.jpg,Złość
archive (3)/Test/happy/ffhq_1202.png,Szczęście
archive (3)/Test/surprise/ffhq_309.png,Zaskoczenie
archive (3)/Test/fear/image0031440.jpg,Strach
archive (3)/Train/happy/ffhq_2911.png,Szczęście
archive (3)/Test/sad/image0016587.jpg,Smutek
archive (3)/Test/happy/ffhq_721.png,Szczęście
archive (3)/Train/fear/image0039440.jpg,Strach
archive (3)/Test/fear/image0018032.jpg,Strach
archive (3)/Test/fear/image0033011.jpg,Strach
archive (3)/Test/happy/ffhq_1906.png,Szczęście
archive (3)/Test/sad/image0013066.jpg,Smutek
archive (3)/Train/surprise/image0032208.jpg,Zaskoczenie
archive (3)/Test/fear/image0032149.jpg,Strach
archive (3)/Test/sad/image0010718.jpg,Smutek
archive (3)/Test/Anger/image0011283.jpg,Złość
archive (3)/Test/sad/image0011542.jpg,Smutek
archive (3)/Train/surprise/image0033246.jpg,Zaskoczenie
archive (3)/Test/surprise/image0011251.jpg,Zaskoczenie
archive (3)/Test/surprise/image0017472.jpg,Zaskoczenie
archive (3)/Test/surprise/image0020007.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3567.png,Szczęście
archive (3)/Test/Anger/image0009421.jpg,Złość
archive (3)/Train/fear/image0038321.jpg,Strach
archive (3)/Train/anger/image0021983.jpg,Złość
archive (3)/Test/sad/image0017703.jpg,Smutek
archive (3)/Test/happy/ffhq_2393.png,Szczęście
archive (3)/Train/surprise/image0026673.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2653.png,Szczęście
archive (3)/Train/happy/ffhq_3704.png,Szczęście
archive (3)/Train/surprise/image0033768.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_2907.png,Szczęście
archive (3)/Train/sad/image0000497.jpg,Smutek
archive (3)/Train/fear/image0036687.jpg,Strach
archive (3)/Train/surprise/image0030958.jpg,Zaskoczenie
archive (3)/Test/sad/image0006101.jpg,Smutek
archive (3)/Test/fear/image0010148.jpg,Strach
archive (3)/Test/fear/image0033956.jpg,Strach
archive (3)/Train/anger/image0022886.jpg,Złość
archive (3)/Test/surprise/ffhq_636.png,Zaskoczenie
archive (3)/Train/sad/image0006535.jpg,Smutek
archive (3)/Train/sad/image0030145.jpg,Smutek
archive (3)/Train/fear/image0040925.jpg,Strach
archive (3)/Train/fear/image0040763.jpg,Strach
archive (3)/Test/sad/image0018292.jpg,Smutek
archive (3)/Test/happy/ffhq_2690.png,Szczęście
archive (3)/Train/happy/ffhq_3314.png,Szczęście
archive (3)/Test/fear/image0035454.jpg,Strach
archive (3)/Train/anger/image0027070.jpg,Złość
archive (3)/Test/Anger/image0000441.jpg,Złość
archive (3)/Train/happy/ffhq_3652.png,Szczęście
archive (3)/Train/sad/image0027034.jpg,Smutek
archive (3)/Train/sad/image0019306.jpg,Smutek
archive (3)/Test/Anger/image0019633.jpg,Złość
archive (3)/Test/surprise/image0000993.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2235.png,Szczęście
archive (3)/Train/happy/ffhq_3997.png,Szczęście
archive (3)/Train/anger/image0030560.jpg,Złość
archive (3)/Train/happy/ffhq_4996.png,Szczęście
archive (3)/Train/sad/image0024832.jpg,Smutek
archive (3)/Train/anger/image0028279.jpg,Złość
archive (3)/Train/surprise/image0029752.jpg,Zaskoczenie
archive (3)/Test/fear/image0002031.jpg,Strach
archive (3)/Test/fear/image0035161.jpg,Strach
archive (3)/Train/anger/image0029815.jpg,Złość
archive (3)/Test/Anger/image0001283.jpg,Złość
archive (3)/Test/Anger/image0009076.jpg,Złość
archive (3)/Test/surprise/ffhq_627.png,Zaskoczenie
archive (3)/Train/happy/ffhq_3241.png,Szczęście
archive (3)/Test/fear/image0031733.jpg,Strach
archive (3)/Train/sad/image0022761.jpg,Smutek
archive (3)/Test/happy/ffhq_547.png,Szczęście
archive (3)/Test/Anger/image0011591.jpg,Złość
archive (3)/Train/anger/image0030742.jpg,Złość
archive (3)/Test/surprise/image0020162.jpg,Zaskoczenie
archive (3)/Train/sad/image0000563.jpg,Smutek
archive (3)/Train/sad/image0026856.jpg,Smutek
archive (3)/Test/Anger/image0002524.jpg,Złość
archive (3)/Test/happy/ffhq_1615.png,Szczęście
archive (3)/Train/surprise/image0030767.jpg,Zaskoczenie
archive (3)/Test/sad/image0013616.jpg,Smutek
archive (3)/Train/anger/image0025741.jpg,Złość
archive (3)/Test/sad/image0019089.jpg,Smutek
archive (3)/Test/fear/image0019321.jpg,Strach
archive (3)/Train/sad/image0002086.jpg,Smutek
archive (3)/Train/surprise/image0023975.jpg,Zaskoczenie
archive (3)/Test/sad/image0020478.jpg,Smutek
archive (3)/Train/sad/image0015403.jpg,Smutek
archive (3)/Test/happy/ffhq_1530.png,Szczęście
archive (3)/Train/happy/ffhq_3654.png,Szczęście
archive (3)/Train/anger/image0027508.jpg,Złość
archive (3)/Test/surprise/image0015590.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_588.png,Zaskoczenie
archive (3)/Test/surprise/image0015615.jpg,Zaskoczenie
archive (3)/Test/sad/image0002489.jpg,Smutek
archive (3)/Test/sad/image0020601.jpg,Smutek
archive (3)/Test/surprise/image0002115.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3274.png,Szczęście
archive (3)/Test/surprise/ffhq_6.png,Zaskoczenie
archive (3)/Test/happy/ffhq_758.png,Szczęście
archive (3)/Train/sad/image0019547.jpg,Smutek
archive (3)/Train/sad/image0029294.jpg,Smutek
archive (3)/Train/sad/image0021956.jpg,Smutek
archive (3)/Train/happy/ffhq_3946.png,Szczęście
archive (3)/Test/happy/ffhq_152.png,Szczęście
archive (3)/Train/happy/ffhq_3533.png,Szczęście
archive (3)/Test/sad/image0013441.jpg,Smutek
archive (3)/Train/sad/image0023446.jpg,Smutek
archive (3)/Test/fear/image0034575.jpg,Strach
archive (3)/Train/surprise/image0031259.jpg,Zaskoczenie
archive (3)/Train/surprise/image0025247.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2492.png,Szczęście
archive (3)/Train/sad/image0027162.jpg,Smutek
archive (3)/Test/happy/ffhq_1516.png,Szczęście
archive (3)/Test/sad/image0013271.jpg,Smutek
archive (3)/Train/sad/image0005477.jpg,Smutek
archive (3)/Test/happy/ffhq_1119.png,Szczęście
archive (3)/Train/surprise/image0031461.jpg,Zaskoczenie
archive (3)/Test/fear/image0022257.jpg,Strach
archive (3)/Train/surprise/image0033592.jpg,Zaskoczenie
archive (3)/Test/Anger/image0017779.jpg,Złość
archive (3)/Train/happy/ffhq_4493.png,Szczęście
archive (3)/Train/surprise/image0024049.jpg,Zaskoczenie
archive (3)/Train/sad/image0002812.jpg,Smutek
archive (3)/Test/Anger/image0008055.jpg,Złość
archive (3)/Test/sad/image0000383.jpg,Smutek
archive (3)/Train/happy/ffhq_4552.png,Szczęście
archive (3)/Test/surprise/image0015893.jpg,Zaskoczenie
archive (3)/Test/sad/image0014841.jpg,Smutek
archive (3)/Test/fear/image0031130.jpg,Strach
archive (3)/Test/sad/image0019516.jpg,Smutek
archive (3)/Test/sad/image0012466.jpg,Smutek
archive (3)/Test/happy/ffhq_2209.png,Szczęście
archive (3)/Test/happy/ffhq_2543.png,Szczęście
archive (3)/Train/surprise/image0034824.jpg,Zaskoczenie
archive (3)/Train/surprise/image0034317.jpg,Zaskoczenie
archive (3)/Train/sad/image0008539.jpg,Smutek
archive (3)/Test/surprise/ffhq_629.png,Zaskoczenie
archive (3)/Test/fear/image0016136.jpg,Strach
archive (3)/Test/Anger/image0013831.jpg,Złość
archive (3)/Test/Anger/image0011973.jpg,Złość
archive (3)/Test/sad/image0002490.jpg,Smutek
archive (3)/Train/surprise/image0030099.jpg,Zaskoczenie
archive (3)/Train/sad/image0029850.jpg,Smutek
archive (3)/Test/happy/ffhq_2187.png,Szczęście
archive (3)/Train/fear/image0039562.jpg,Strach
archive (3)/Test/happy/ffhq_1237.png,Szczęście
archive (3)/Test/Anger/image0014011.jpg,Złość
archive (3)/Test/happy/ffhq_656.png,Szczęście
archive (3)/Train/happy/ffhq_4650.png,Szczęście
archive (3)/Test/Anger/image0018949.jpg,Złość
archive (3)/Train/happy/ffhq_3031.png,Szczęście
archive (3)/Train/happy/ffhq_4035.png,Szczęście
archive (3)/Train/happy/ffhq_3581.png,Szczęście
archive (3)/Train/happy/ffhq_4714.png,Szczęście
archive (3)/Train/surprise/image0029258.jpg,Zaskoczenie
archive (3)/Train/sad/image0025995.jpg,Smutek
archive (3)/Test/happy/ffhq_1171.png,Szczęście
archive (3)/Train/sad/image0022546.jpg,Smutek
archive (3)/Test/sad/image0012533.jpg,Smutek
archive (3)/Test/fear/image0021035.jpg,Strach
archive (3)/Train/sad/image0029076.jpg,Smutek
archive (3)/Test/sad/image0009010.jpg,Smutek
archive (3)/Train/sad/image0029943.jpg,Smutek
archive (3)/Train/fear/image0039224.jpg,Strach
archive (3)/Train/fear/image0040264.jpg,Strach
archive (3)/Train/happy/ffhq_4603.png,Szczęście
archive (3)/Train/sad/image0027405.jpg,Smutek
archive (3)/Test/happy/ffhq_434.png,Szczęście
archive (3)/Train/surprise/image0031091.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_982.png,Szczęście
archive (3)/Train/fear/image0036773.jpg,Strach
archive (3)/Test/Anger/image0017982.jpg,Złość
archive (3)/Train/fear/image0038852.jpg,Strach
archive (3)/Train/happy/ffhq_4093.png,Szczęście
archive (3)/Train/surprise/image0027962.jpg,Zaskoczenie
archive (3)/Test/Anger/image0001296.jpg,Złość
archive (3)/Train/surprise/image0030711.jpg,Zaskoczenie
archive (3)/Train/sad/image0016398.jpg,Smutek
archive (3)/Test/fear/image0030463.jpg,Strach
archive (3)/Test/sad/image0021349.jpg,Smutek
archive (3)/Test/happy/ffhq_2006.png,Szczęście
archive (3)/Train/happy/ffhq_4464.png,Szczęście
archive (3)/Train/sad/image0029504.jpg,Smutek
archive (3)/Test/surprise/image0022034.jpg,Zaskoczenie
archive (3)/Test/surprise/image0023107.jpg,Zaskoczenie
archive (3)/Train/sad/image0020168.jpg,Smutek
archive (3)/Train/happy/ffhq_4592.png,Szczęście
archive (3)/Test/fear/image0021072.jpg,Strach
archive (3)/Train/sad/image0030355.jpg,Smutek
archive (3)/Test/happy/ffhq_2047.png,Szczęście
archive (3)/Test/fear/image0022011.jpg,Strach
archive (3)/Train/surprise/image0030186.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033532.jpg,Zaskoczenie
archive (3)/Test/fear/image0023278.jpg,Strach
archive (3)/Test/happy/ffhq_1430.png,Szczęście
archive (3)/Train/sad/image0006154.jpg,Smutek
archive (3)/Train/happy/ffhq_3235.png,Szczęście
archive (3)/Test/surprise/ffhq_327.png,Zaskoczenie
archive (3)/Test/Anger/image0003920.jpg,Złość
archive (3)/Train/happy/ffhq_4234.png,Szczęście
archive (3)/Train/happy/ffhq_4922.png,Szczęście
archive (3)/Train/fear/image0040672.jpg,Strach
archive (3)/Train/sad/image0007817.jpg,Smutek
archive (3)/Train/happy/ffhq_4878.png,Szczęście
archive (3)/Train/anger/image0024155.jpg,Złość
archive (3)/Test/happy/ffhq_574.png,Szczęście
archive (3)/Train/fear/image0039982.jpg,Strach
archive (3)/Test/Anger/image0020806.jpg,Złość
archive (3)/Test/surprise/image0017814.jpg,Zaskoczenie
archive (3)/Test/fear/image0000777.jpg,Strach
archive (3)/Test/happy/ffhq_809.png,Szczęście
archive (3)/Test/sad/image0008422.jpg,Smutek
archive (3)/Train/sad/image0020351.jpg,Smutek
